state,is_state,name,date,label,count
OR,TRUE,Oregon,2016-11-01,Cocaine (T40.5),31
OR,TRUE,Oregon,2016-12-01,Cocaine (T40.5),30
OR,TRUE,Oregon,2017-01-01,Cocaine (T40.5),29
OR,TRUE,Oregon,2017-02-01,Cocaine (T40.5),30
OR,TRUE,Oregon,2017-03-01,Cocaine (T40.5),31
OR,TRUE,Oregon,2017-04-01,Cocaine (T40.5),35
OR,TRUE,Oregon,2017-05-01,Cocaine (T40.5),35
OR,TRUE,Oregon,2017-06-01,Cocaine (T40.5),37
OR,TRUE,Oregon,2017-07-01,Cocaine (T40.5),39
OR,TRUE,Oregon,2017-08-01,Cocaine (T40.5),35
OR,TRUE,Oregon,2017-09-01,Cocaine (T40.5),30
OR,TRUE,Oregon,2017-10-01,Cocaine (T40.5),33
OR,TRUE,Oregon,2015-01-01,Heroin (T40.1),126
OR,TRUE,Oregon,2015-02-01,Heroin (T40.1),128
OR,TRUE,Oregon,2015-03-01,Heroin (T40.1),125
OR,TRUE,Oregon,2015-04-01,Heroin (T40.1),126
OR,TRUE,Oregon,2015-05-01,Heroin (T40.1),113
OR,TRUE,Oregon,2015-06-01,Heroin (T40.1),117
OR,TRUE,Oregon,2015-07-01,Heroin (T40.1),116
OR,TRUE,Oregon,2015-08-01,Heroin (T40.1),116
OR,TRUE,Oregon,2015-09-01,Heroin (T40.1),120
OR,TRUE,Oregon,2015-10-01,Heroin (T40.1),117
OR,TRUE,Oregon,2015-11-01,Heroin (T40.1),111
OR,TRUE,Oregon,2015-12-01,Heroin (T40.1),106
OR,TRUE,Oregon,2016-01-01,Heroin (T40.1),109
OR,TRUE,Oregon,2016-02-01,Heroin (T40.1),111
OR,TRUE,Oregon,2016-03-01,Heroin (T40.1),110
OR,TRUE,Oregon,2016-04-01,Heroin (T40.1),112
OR,TRUE,Oregon,2016-05-01,Heroin (T40.1),118
OR,TRUE,Oregon,2016-06-01,Heroin (T40.1),121
OR,TRUE,Oregon,2016-07-01,Heroin (T40.1),121
OR,TRUE,Oregon,2016-08-01,Heroin (T40.1),121
OR,TRUE,Oregon,2016-09-01,Heroin (T40.1),119
OR,TRUE,Oregon,2016-10-01,Heroin (T40.1),113
OR,TRUE,Oregon,2016-11-01,Heroin (T40.1),113
OR,TRUE,Oregon,2016-12-01,Heroin (T40.1),113
OR,TRUE,Oregon,2017-01-01,Heroin (T40.1),108
OR,TRUE,Oregon,2017-02-01,Heroin (T40.1),110
OR,TRUE,Oregon,2017-03-01,Heroin (T40.1),110
OR,TRUE,Oregon,2017-04-01,Heroin (T40.1),111
OR,TRUE,Oregon,2017-05-01,Heroin (T40.1),111
OR,TRUE,Oregon,2017-06-01,Heroin (T40.1),101
OR,TRUE,Oregon,2017-07-01,Heroin (T40.1),98
OR,TRUE,Oregon,2017-08-01,Heroin (T40.1),98
OR,TRUE,Oregon,2017-09-01,Heroin (T40.1),97
OR,TRUE,Oregon,2017-10-01,Heroin (T40.1),104
OR,TRUE,Oregon,2015-01-01,Methadone (T40.3),62
OR,TRUE,Oregon,2015-02-01,Methadone (T40.3),62
OR,TRUE,Oregon,2015-03-01,Methadone (T40.3),63
OR,TRUE,Oregon,2015-04-01,Methadone (T40.3),65
OR,TRUE,Oregon,2015-05-01,Methadone (T40.3),61
OR,TRUE,Oregon,2015-06-01,Methadone (T40.3),60
OR,TRUE,Oregon,2015-07-01,Methadone (T40.3),60
OR,TRUE,Oregon,2015-08-01,Methadone (T40.3),61
OR,TRUE,Oregon,2015-09-01,Methadone (T40.3),70
OR,TRUE,Oregon,2015-10-01,Methadone (T40.3),71
OR,TRUE,Oregon,2015-11-01,Methadone (T40.3),68
OR,TRUE,Oregon,2015-12-01,Methadone (T40.3),69
OR,TRUE,Oregon,2016-01-01,Methadone (T40.3),65
OR,TRUE,Oregon,2016-02-01,Methadone (T40.3),63
OR,TRUE,Oregon,2016-03-01,Methadone (T40.3),64
OR,TRUE,Oregon,2016-04-01,Methadone (T40.3),61
OR,TRUE,Oregon,2016-05-01,Methadone (T40.3),59
OR,TRUE,Oregon,2016-06-01,Methadone (T40.3),52
OR,TRUE,Oregon,2016-07-01,Methadone (T40.3),51
OR,TRUE,Oregon,2016-08-01,Methadone (T40.3),48
OR,TRUE,Oregon,2016-09-01,Methadone (T40.3),38
OR,TRUE,Oregon,2016-10-01,Methadone (T40.3),37
OR,TRUE,Oregon,2016-11-01,Methadone (T40.3),39
OR,TRUE,Oregon,2016-12-01,Methadone (T40.3),41
OR,TRUE,Oregon,2017-01-01,Methadone (T40.3),41
OR,TRUE,Oregon,2017-02-01,Methadone (T40.3),44
OR,TRUE,Oregon,2017-03-01,Methadone (T40.3),39
OR,TRUE,Oregon,2017-04-01,Methadone (T40.3),36
OR,TRUE,Oregon,2017-05-01,Methadone (T40.3),40
OR,TRUE,Oregon,2017-06-01,Methadone (T40.3),44
OR,TRUE,Oregon,2017-07-01,Methadone (T40.3),43
OR,TRUE,Oregon,2017-08-01,Methadone (T40.3),44
OR,TRUE,Oregon,2017-09-01,Methadone (T40.3),46
OR,TRUE,Oregon,2017-10-01,Methadone (T40.3),45
OR,TRUE,Oregon,2015-01-01,Natural & semi-synthetic opioids (T40.2),134
OR,TRUE,Oregon,2015-02-01,Natural & semi-synthetic opioids (T40.2),136
OR,TRUE,Oregon,2015-03-01,Natural & semi-synthetic opioids (T40.2),135
OR,TRUE,Oregon,2015-04-01,Natural & semi-synthetic opioids (T40.2),133
OR,TRUE,Oregon,2015-05-01,Natural & semi-synthetic opioids (T40.2),134
OR,TRUE,Oregon,2015-06-01,Natural & semi-synthetic opioids (T40.2),138
OR,TRUE,Oregon,2015-07-01,Natural & semi-synthetic opioids (T40.2),136
OR,TRUE,Oregon,2015-08-01,Natural & semi-synthetic opioids (T40.2),148
OR,TRUE,Oregon,2015-09-01,Natural & semi-synthetic opioids (T40.2),148
OR,TRUE,Oregon,2015-10-01,Natural & semi-synthetic opioids (T40.2),150
OR,TRUE,Oregon,2015-11-01,Natural & semi-synthetic opioids (T40.2),157
OR,TRUE,Oregon,2015-12-01,Natural & semi-synthetic opioids (T40.2),147
OR,TRUE,Oregon,2016-01-01,Natural & semi-synthetic opioids (T40.2),139
OR,TRUE,Oregon,2016-02-01,Natural & semi-synthetic opioids (T40.2),142
OR,TRUE,Oregon,2016-03-01,Natural & semi-synthetic opioids (T40.2),142
OR,TRUE,Oregon,2016-04-01,Natural & semi-synthetic opioids (T40.2),148
OR,TRUE,Oregon,2016-05-01,Natural & semi-synthetic opioids (T40.2),153
OR,TRUE,Oregon,2016-06-01,Natural & semi-synthetic opioids (T40.2),146
OR,TRUE,Oregon,2016-07-01,Natural & semi-synthetic opioids (T40.2),146
OR,TRUE,Oregon,2016-08-01,Natural & semi-synthetic opioids (T40.2),136
OR,TRUE,Oregon,2016-09-01,Natural & semi-synthetic opioids (T40.2),136
OR,TRUE,Oregon,2016-10-01,Natural & semi-synthetic opioids (T40.2),132
OR,TRUE,Oregon,2016-11-01,Natural & semi-synthetic opioids (T40.2),129
OR,TRUE,Oregon,2016-12-01,Natural & semi-synthetic opioids (T40.2),130
OR,TRUE,Oregon,2017-01-01,Natural & semi-synthetic opioids (T40.2),135
OR,TRUE,Oregon,2017-02-01,Natural & semi-synthetic opioids (T40.2),136
OR,TRUE,Oregon,2017-03-01,Natural & semi-synthetic opioids (T40.2),133
OR,TRUE,Oregon,2017-04-01,Natural & semi-synthetic opioids (T40.2),126
OR,TRUE,Oregon,2017-05-01,Natural & semi-synthetic opioids (T40.2),115
OR,TRUE,Oregon,2017-06-01,Natural & semi-synthetic opioids (T40.2),114
OR,TRUE,Oregon,2017-07-01,Natural & semi-synthetic opioids (T40.2),113
OR,TRUE,Oregon,2017-08-01,Natural & semi-synthetic opioids (T40.2),115
OR,TRUE,Oregon,2017-09-01,Natural & semi-synthetic opioids (T40.2),110
OR,TRUE,Oregon,2017-10-01,Natural & semi-synthetic opioids (T40.2),113
OR,TRUE,Oregon,2015-01-01,Number of Deaths,34412
OR,TRUE,Oregon,2015-02-01,Number of Deaths,34646
OR,TRUE,Oregon,2015-03-01,Number of Deaths,34773
OR,TRUE,Oregon,2015-04-01,Number of Deaths,34918
OR,TRUE,Oregon,2015-05-01,Number of Deaths,35158
OR,TRUE,Oregon,2015-06-01,Number of Deaths,35356
OR,TRUE,Oregon,2015-07-01,Number of Deaths,35470
OR,TRUE,Oregon,2015-08-01,Number of Deaths,35486
OR,TRUE,Oregon,2015-09-01,Number of Deaths,35565
OR,TRUE,Oregon,2015-10-01,Number of Deaths,35484
OR,TRUE,Oregon,2015-11-01,Number of Deaths,35629
OR,TRUE,Oregon,2015-12-01,Number of Deaths,35732
OR,TRUE,Oregon,2016-01-01,Number of Deaths,35523
OR,TRUE,Oregon,2016-02-01,Number of Deaths,35453
OR,TRUE,Oregon,2016-03-01,Number of Deaths,35596
OR,TRUE,Oregon,2016-04-01,Number of Deaths,35581
OR,TRUE,Oregon,2016-05-01,Number of Deaths,35469
OR,TRUE,Oregon,2016-06-01,Number of Deaths,35399
OR,TRUE,Oregon,2016-07-01,Number of Deaths,35468
OR,TRUE,Oregon,2016-08-01,Number of Deaths,35574
OR,TRUE,Oregon,2016-09-01,Number of Deaths,35547
OR,TRUE,Oregon,2016-10-01,Number of Deaths,35688
OR,TRUE,Oregon,2016-11-01,Number of Deaths,35668
OR,TRUE,Oregon,2016-12-01,Number of Deaths,35918
OR,TRUE,Oregon,2017-01-01,Number of Deaths,36547
OR,TRUE,Oregon,2017-02-01,Number of Deaths,36698
OR,TRUE,Oregon,2017-03-01,Number of Deaths,36639
OR,TRUE,Oregon,2017-04-01,Number of Deaths,36708
OR,TRUE,Oregon,2017-05-01,Number of Deaths,36827
OR,TRUE,Oregon,2017-06-01,Number of Deaths,36853
OR,TRUE,Oregon,2017-07-01,Number of Deaths,36883
OR,TRUE,Oregon,2017-08-01,Number of Deaths,36906
OR,TRUE,Oregon,2017-09-01,Number of Deaths,36847
OR,TRUE,Oregon,2017-10-01,Number of Deaths,36945
OR,TRUE,Oregon,2015-01-01,Number of Drug Overdose Deaths,520
OR,TRUE,Oregon,2015-02-01,Number of Drug Overdose Deaths,519
OR,TRUE,Oregon,2015-03-01,Number of Drug Overdose Deaths,515
OR,TRUE,Oregon,2015-04-01,Number of Drug Overdose Deaths,517
OR,TRUE,Oregon,2015-05-01,Number of Drug Overdose Deaths,501
OR,TRUE,Oregon,2015-06-01,Number of Drug Overdose Deaths,506
OR,TRUE,Oregon,2015-07-01,Number of Drug Overdose Deaths,502
OR,TRUE,Oregon,2015-08-01,Number of Drug Overdose Deaths,515
OR,TRUE,Oregon,2015-09-01,Number of Drug Overdose Deaths,523
OR,TRUE,Oregon,2015-10-01,Number of Drug Overdose Deaths,510
OR,TRUE,Oregon,2015-11-01,Number of Drug Overdose Deaths,504
OR,TRUE,Oregon,2015-12-01,Number of Drug Overdose Deaths,497
OR,TRUE,Oregon,2016-01-01,Number of Drug Overdose Deaths,491
OR,TRUE,Oregon,2016-02-01,Number of Drug Overdose Deaths,495
OR,TRUE,Oregon,2016-03-01,Number of Drug Overdose Deaths,503
OR,TRUE,Oregon,2016-04-01,Number of Drug Overdose Deaths,510
OR,TRUE,Oregon,2016-05-01,Number of Drug Overdose Deaths,525
OR,TRUE,Oregon,2016-06-01,Number of Drug Overdose Deaths,521
OR,TRUE,Oregon,2016-07-01,Number of Drug Overdose Deaths,511
OR,TRUE,Oregon,2016-08-01,Number of Drug Overdose Deaths,495
OR,TRUE,Oregon,2016-09-01,Number of Drug Overdose Deaths,488
OR,TRUE,Oregon,2016-10-01,Number of Drug Overdose Deaths,483
OR,TRUE,Oregon,2016-11-01,Number of Drug Overdose Deaths,484
OR,TRUE,Oregon,2016-12-01,Number of Drug Overdose Deaths,496
OR,TRUE,Oregon,2017-01-01,Number of Drug Overdose Deaths,504
OR,TRUE,Oregon,2017-02-01,Number of Drug Overdose Deaths,510
OR,TRUE,Oregon,2017-03-01,Number of Drug Overdose Deaths,501
OR,TRUE,Oregon,2017-04-01,Number of Drug Overdose Deaths,504
OR,TRUE,Oregon,2017-05-01,Number of Drug Overdose Deaths,497
OR,TRUE,Oregon,2017-06-01,Number of Drug Overdose Deaths,488
OR,TRUE,Oregon,2017-07-01,Number of Drug Overdose Deaths,498
OR,TRUE,Oregon,2017-08-01,Number of Drug Overdose Deaths,508
OR,TRUE,Oregon,2017-09-01,Number of Drug Overdose Deaths,515
OR,TRUE,Oregon,2017-10-01,Number of Drug Overdose Deaths,529
OR,TRUE,Oregon,2015-01-01,"Opioids (T40.0-T40.4,T40.6)",340
OR,TRUE,Oregon,2015-02-01,"Opioids (T40.0-T40.4,T40.6)",343
OR,TRUE,Oregon,2015-03-01,"Opioids (T40.0-T40.4,T40.6)",339
OR,TRUE,Oregon,2015-04-01,"Opioids (T40.0-T40.4,T40.6)",341
OR,TRUE,Oregon,2015-05-01,"Opioids (T40.0-T40.4,T40.6)",326
OR,TRUE,Oregon,2015-06-01,"Opioids (T40.0-T40.4,T40.6)",335
OR,TRUE,Oregon,2015-07-01,"Opioids (T40.0-T40.4,T40.6)",331
OR,TRUE,Oregon,2015-08-01,"Opioids (T40.0-T40.4,T40.6)",344
OR,TRUE,Oregon,2015-09-01,"Opioids (T40.0-T40.4,T40.6)",351
OR,TRUE,Oregon,2015-10-01,"Opioids (T40.0-T40.4,T40.6)",347
OR,TRUE,Oregon,2015-11-01,"Opioids (T40.0-T40.4,T40.6)",340
OR,TRUE,Oregon,2015-12-01,"Opioids (T40.0-T40.4,T40.6)",328
OR,TRUE,Oregon,2016-01-01,"Opioids (T40.0-T40.4,T40.6)",323
OR,TRUE,Oregon,2016-02-01,"Opioids (T40.0-T40.4,T40.6)",330
OR,TRUE,Oregon,2016-03-01,"Opioids (T40.0-T40.4,T40.6)",329
OR,TRUE,Oregon,2016-04-01,"Opioids (T40.0-T40.4,T40.6)",332
OR,TRUE,Oregon,2016-05-01,"Opioids (T40.0-T40.4,T40.6)",344
OR,TRUE,Oregon,2016-06-01,"Opioids (T40.0-T40.4,T40.6)",333
OR,TRUE,Oregon,2016-07-01,"Opioids (T40.0-T40.4,T40.6)",330
OR,TRUE,Oregon,2016-08-01,"Opioids (T40.0-T40.4,T40.6)",317
OR,TRUE,Oregon,2016-09-01,"Opioids (T40.0-T40.4,T40.6)",310
OR,TRUE,Oregon,2016-10-01,"Opioids (T40.0-T40.4,T40.6)",303
OR,TRUE,Oregon,2016-11-01,"Opioids (T40.0-T40.4,T40.6)",306
OR,TRUE,Oregon,2016-12-01,"Opioids (T40.0-T40.4,T40.6)",306
OR,TRUE,Oregon,2017-01-01,"Opioids (T40.0-T40.4,T40.6)",309
OR,TRUE,Oregon,2017-02-01,"Opioids (T40.0-T40.4,T40.6)",315
OR,TRUE,Oregon,2017-03-01,"Opioids (T40.0-T40.4,T40.6)",311
OR,TRUE,Oregon,2017-04-01,"Opioids (T40.0-T40.4,T40.6)",309
OR,TRUE,Oregon,2017-05-01,"Opioids (T40.0-T40.4,T40.6)",307
OR,TRUE,Oregon,2017-06-01,"Opioids (T40.0-T40.4,T40.6)",308
OR,TRUE,Oregon,2017-07-01,"Opioids (T40.0-T40.4,T40.6)",309
OR,TRUE,Oregon,2017-08-01,"Opioids (T40.0-T40.4,T40.6)",314
OR,TRUE,Oregon,2017-09-01,"Opioids (T40.0-T40.4,T40.6)",313
OR,TRUE,Oregon,2017-10-01,"Opioids (T40.0-T40.4,T40.6)",322
OR,TRUE,Oregon,2015-01-01,Percent with drugs specified,92.6923076923
OR,TRUE,Oregon,2015-02-01,Percent with drugs specified,92.8709055877
OR,TRUE,Oregon,2015-03-01,Percent with drugs specified,92.6213592233
OR,TRUE,Oregon,2015-04-01,Percent with drugs specified,92.4564796905
OR,TRUE,Oregon,2015-05-01,Percent with drugs specified,92.8143712575
OR,TRUE,Oregon,2015-06-01,Percent with drugs specified,93.6758893281
OR,TRUE,Oregon,2015-07-01,Percent with drugs specified,93.625498008
OR,TRUE,Oregon,2015-08-01,Percent with drugs specified,93.3980582524
OR,TRUE,Oregon,2015-09-01,Percent with drugs specified,94.0726577438
OR,TRUE,Oregon,2015-10-01,Percent with drugs specified,94.3137254902
OR,TRUE,Oregon,2015-11-01,Percent with drugs specified,95.0396825397
OR,TRUE,Oregon,2015-12-01,Percent with drugs specified,95.5734406439
OR,TRUE,Oregon,2016-01-01,Percent with drugs specified,95.5193482688
OR,TRUE,Oregon,2016-02-01,Percent with drugs specified,95.9595959596
OR,TRUE,Oregon,2016-03-01,Percent with drugs specified,96.2226640159
OR,TRUE,Oregon,2016-04-01,Percent with drugs specified,96.6666666667
OR,TRUE,Oregon,2016-05-01,Percent with drugs specified,96.380952381
OR,TRUE,Oregon,2016-06-01,Percent with drugs specified,95.7773512476
OR,TRUE,Oregon,2016-07-01,Percent with drugs specified,96.0861056751
OR,TRUE,Oregon,2016-08-01,Percent with drugs specified,96.1616161616
OR,TRUE,Oregon,2016-09-01,Percent with drugs specified,95.4918032787
OR,TRUE,Oregon,2016-10-01,Percent with drugs specified,95.2380952381
OR,TRUE,Oregon,2016-11-01,Percent with drugs specified,95.4545454545
OR,TRUE,Oregon,2016-12-01,Percent with drugs specified,95.1612903226
OR,TRUE,Oregon,2017-01-01,Percent with drugs specified,95.4365079365
OR,TRUE,Oregon,2017-02-01,Percent with drugs specified,95.0980392157
OR,TRUE,Oregon,2017-03-01,Percent with drugs specified,94.6107784431
OR,TRUE,Oregon,2017-04-01,Percent with drugs specified,94.246031746
OR,TRUE,Oregon,2017-05-01,Percent with drugs specified,94.5674044266
OR,TRUE,Oregon,2017-06-01,Percent with drugs specified,94.4672131148
OR,TRUE,Oregon,2017-07-01,Percent with drugs specified,94.3775100402
OR,TRUE,Oregon,2017-08-01,Percent with drugs specified,95.0787401575
OR,TRUE,Oregon,2017-09-01,Percent with drugs specified,95.5339805825
OR,TRUE,Oregon,2017-10-01,Percent with drugs specified,95.4631379962
OR,TRUE,Oregon,2015-01-01,Psychostimulants with abuse potential (T43.6),107
OR,TRUE,Oregon,2015-02-01,Psychostimulants with abuse potential (T43.6),102
OR,TRUE,Oregon,2015-03-01,Psychostimulants with abuse potential (T43.6),100
OR,TRUE,Oregon,2015-04-01,Psychostimulants with abuse potential (T43.6),99
OR,TRUE,Oregon,2015-05-01,Psychostimulants with abuse potential (T43.6),106
OR,TRUE,Oregon,2015-06-01,Psychostimulants with abuse potential (T43.6),112
OR,TRUE,Oregon,2015-07-01,Psychostimulants with abuse potential (T43.6),114
OR,TRUE,Oregon,2015-08-01,Psychostimulants with abuse potential (T43.6),116
OR,TRUE,Oregon,2015-09-01,Psychostimulants with abuse potential (T43.6),118
OR,TRUE,Oregon,2015-10-01,Psychostimulants with abuse potential (T43.6),118
OR,TRUE,Oregon,2015-11-01,Psychostimulants with abuse potential (T43.6),116
OR,TRUE,Oregon,2015-12-01,Psychostimulants with abuse potential (T43.6),124
OR,TRUE,Oregon,2016-01-01,Psychostimulants with abuse potential (T43.6),129
OR,TRUE,Oregon,2016-02-01,Psychostimulants with abuse potential (T43.6),135
OR,TRUE,Oregon,2016-03-01,Psychostimulants with abuse potential (T43.6),143
OR,TRUE,Oregon,2016-04-01,Psychostimulants with abuse potential (T43.6),143
OR,TRUE,Oregon,2016-05-01,Psychostimulants with abuse potential (T43.6),141
OR,TRUE,Oregon,2016-06-01,Psychostimulants with abuse potential (T43.6),145
OR,TRUE,Oregon,2016-07-01,Psychostimulants with abuse potential (T43.6),142
OR,TRUE,Oregon,2016-08-01,Psychostimulants with abuse potential (T43.6),140
OR,TRUE,Oregon,2016-09-01,Psychostimulants with abuse potential (T43.6),138
OR,TRUE,Oregon,2016-10-01,Psychostimulants with abuse potential (T43.6),138
OR,TRUE,Oregon,2016-11-01,Psychostimulants with abuse potential (T43.6),141
OR,TRUE,Oregon,2016-12-01,Psychostimulants with abuse potential (T43.6),149
OR,TRUE,Oregon,2017-01-01,Psychostimulants with abuse potential (T43.6),150
OR,TRUE,Oregon,2017-02-01,Psychostimulants with abuse potential (T43.6),153
OR,TRUE,Oregon,2017-03-01,Psychostimulants with abuse potential (T43.6),151
OR,TRUE,Oregon,2017-04-01,Psychostimulants with abuse potential (T43.6),154
OR,TRUE,Oregon,2017-05-01,Psychostimulants with abuse potential (T43.6),159
OR,TRUE,Oregon,2017-06-01,Psychostimulants with abuse potential (T43.6),147
OR,TRUE,Oregon,2017-07-01,Psychostimulants with abuse potential (T43.6),150
OR,TRUE,Oregon,2017-08-01,Psychostimulants with abuse potential (T43.6),161
OR,TRUE,Oregon,2017-09-01,Psychostimulants with abuse potential (T43.6),168
OR,TRUE,Oregon,2017-10-01,Psychostimulants with abuse potential (T43.6),174
OR,TRUE,Oregon,2015-01-01,"Synthetic opioids, excl. methadone (T40.4)",32
OR,TRUE,Oregon,2015-02-01,"Synthetic opioids, excl. methadone (T40.4)",29
OR,TRUE,Oregon,2015-03-01,"Synthetic opioids, excl. methadone (T40.4)",29
OR,TRUE,Oregon,2015-04-01,"Synthetic opioids, excl. methadone (T40.4)",32
OR,TRUE,Oregon,2015-05-01,"Synthetic opioids, excl. methadone (T40.4)",31
OR,TRUE,Oregon,2015-06-01,"Synthetic opioids, excl. methadone (T40.4)",34
OR,TRUE,Oregon,2015-07-01,"Synthetic opioids, excl. methadone (T40.4)",35
OR,TRUE,Oregon,2015-08-01,"Synthetic opioids, excl. methadone (T40.4)",36
OR,TRUE,Oregon,2015-09-01,"Synthetic opioids, excl. methadone (T40.4)",36
OR,TRUE,Oregon,2015-10-01,"Synthetic opioids, excl. methadone (T40.4)",38
OR,TRUE,Oregon,2015-11-01,"Synthetic opioids, excl. methadone (T40.4)",33
OR,TRUE,Oregon,2015-12-01,"Synthetic opioids, excl. methadone (T40.4)",33
OR,TRUE,Oregon,2016-01-01,"Synthetic opioids, excl. methadone (T40.4)",32
OR,TRUE,Oregon,2016-02-01,"Synthetic opioids, excl. methadone (T40.4)",37
OR,TRUE,Oregon,2016-03-01,"Synthetic opioids, excl. methadone (T40.4)",40
OR,TRUE,Oregon,2016-04-01,"Synthetic opioids, excl. methadone (T40.4)",39
OR,TRUE,Oregon,2016-05-01,"Synthetic opioids, excl. methadone (T40.4)",41
OR,TRUE,Oregon,2016-06-01,"Synthetic opioids, excl. methadone (T40.4)",39
OR,TRUE,Oregon,2016-07-01,"Synthetic opioids, excl. methadone (T40.4)",37
OR,TRUE,Oregon,2016-08-01,"Synthetic opioids, excl. methadone (T40.4)",39
OR,TRUE,Oregon,2016-09-01,"Synthetic opioids, excl. methadone (T40.4)",40
OR,TRUE,Oregon,2016-10-01,"Synthetic opioids, excl. methadone (T40.4)",40
OR,TRUE,Oregon,2016-11-01,"Synthetic opioids, excl. methadone (T40.4)",43
OR,TRUE,Oregon,2016-12-01,"Synthetic opioids, excl. methadone (T40.4)",41
OR,TRUE,Oregon,2017-01-01,"Synthetic opioids, excl. methadone (T40.4)",42
OR,TRUE,Oregon,2017-02-01,"Synthetic opioids, excl. methadone (T40.4)",42
OR,TRUE,Oregon,2017-03-01,"Synthetic opioids, excl. methadone (T40.4)",42
OR,TRUE,Oregon,2017-04-01,"Synthetic opioids, excl. methadone (T40.4)",49
OR,TRUE,Oregon,2017-05-01,"Synthetic opioids, excl. methadone (T40.4)",56
OR,TRUE,Oregon,2017-06-01,"Synthetic opioids, excl. methadone (T40.4)",64
OR,TRUE,Oregon,2017-07-01,"Synthetic opioids, excl. methadone (T40.4)",74
OR,TRUE,Oregon,2017-08-01,"Synthetic opioids, excl. methadone (T40.4)",77
OR,TRUE,Oregon,2017-09-01,"Synthetic opioids, excl. methadone (T40.4)",78
OR,TRUE,Oregon,2017-10-01,"Synthetic opioids, excl. methadone (T40.4)",80
PA,TRUE,Pennsylvania,2015-01-01,Number of Deaths,131628
PA,TRUE,Pennsylvania,2015-02-01,Number of Deaths,132673
PA,TRUE,Pennsylvania,2015-03-01,Number of Deaths,133628
PA,TRUE,Pennsylvania,2015-04-01,Number of Deaths,134004
PA,TRUE,Pennsylvania,2015-05-01,Number of Deaths,134018
PA,TRUE,Pennsylvania,2015-06-01,Number of Deaths,134081
PA,TRUE,Pennsylvania,2015-07-01,Number of Deaths,134020
PA,TRUE,Pennsylvania,2015-08-01,Number of Deaths,134230
PA,TRUE,Pennsylvania,2015-09-01,Number of Deaths,134427
PA,TRUE,Pennsylvania,2015-10-01,Number of Deaths,134598
PA,TRUE,Pennsylvania,2015-11-01,Number of Deaths,134286
PA,TRUE,Pennsylvania,2015-12-01,Number of Deaths,133734
PA,TRUE,Pennsylvania,2016-01-01,Number of Deaths,132350
PA,TRUE,Pennsylvania,2016-02-01,Number of Deaths,131948
PA,TRUE,Pennsylvania,2016-03-01,Number of Deaths,131584
PA,TRUE,Pennsylvania,2016-04-01,Number of Deaths,131585
PA,TRUE,Pennsylvania,2016-05-01,Number of Deaths,131231
PA,TRUE,Pennsylvania,2016-06-01,Number of Deaths,131297
PA,TRUE,Pennsylvania,2016-07-01,Number of Deaths,131526
PA,TRUE,Pennsylvania,2016-08-01,Number of Deaths,131999
PA,TRUE,Pennsylvania,2016-09-01,Number of Deaths,132286
PA,TRUE,Pennsylvania,2016-10-01,Number of Deaths,132591
PA,TRUE,Pennsylvania,2016-11-01,Number of Deaths,133350
PA,TRUE,Pennsylvania,2016-12-01,Number of Deaths,134523
PA,TRUE,Pennsylvania,2017-01-01,Number of Deaths,135314
PA,TRUE,Pennsylvania,2017-02-01,Number of Deaths,135706
PA,TRUE,Pennsylvania,2017-03-01,Number of Deaths,136263
PA,TRUE,Pennsylvania,2017-04-01,Number of Deaths,136419
PA,TRUE,Pennsylvania,2017-05-01,Number of Deaths,136844
PA,TRUE,Pennsylvania,2017-06-01,Number of Deaths,137348
PA,TRUE,Pennsylvania,2017-07-01,Number of Deaths,137330
PA,TRUE,Pennsylvania,2017-08-01,Number of Deaths,137321
PA,TRUE,Pennsylvania,2017-09-01,Number of Deaths,137463
PA,TRUE,Pennsylvania,2017-10-01,Number of Deaths,137260
PA,TRUE,Pennsylvania,2015-01-01,Number of Drug Overdose Deaths,2788
PA,TRUE,Pennsylvania,2015-02-01,Number of Drug Overdose Deaths,2815
PA,TRUE,Pennsylvania,2015-03-01,Number of Drug Overdose Deaths,2836
PA,TRUE,Pennsylvania,2015-04-01,Number of Drug Overdose Deaths,2862
PA,TRUE,Pennsylvania,2015-05-01,Number of Drug Overdose Deaths,2878
PA,TRUE,Pennsylvania,2015-06-01,Number of Drug Overdose Deaths,2964
PA,TRUE,Pennsylvania,2015-07-01,Number of Drug Overdose Deaths,3012
PA,TRUE,Pennsylvania,2015-08-01,Number of Drug Overdose Deaths,3075
PA,TRUE,Pennsylvania,2015-09-01,Number of Drug Overdose Deaths,3131
PA,TRUE,Pennsylvania,2015-10-01,Number of Drug Overdose Deaths,3203
PA,TRUE,Pennsylvania,2015-11-01,Number of Drug Overdose Deaths,3250
PA,TRUE,Pennsylvania,2015-12-01,Number of Drug Overdose Deaths,3263
PA,TRUE,Pennsylvania,2016-01-01,Number of Drug Overdose Deaths,3269
PA,TRUE,Pennsylvania,2016-02-01,Number of Drug Overdose Deaths,3414
PA,TRUE,Pennsylvania,2016-03-01,Number of Drug Overdose Deaths,3526
PA,TRUE,Pennsylvania,2016-04-01,Number of Drug Overdose Deaths,3601
PA,TRUE,Pennsylvania,2016-05-01,Number of Drug Overdose Deaths,3632
PA,TRUE,Pennsylvania,2016-06-01,Number of Drug Overdose Deaths,3657
PA,TRUE,Pennsylvania,2016-07-01,Number of Drug Overdose Deaths,3797
PA,TRUE,Pennsylvania,2016-08-01,Number of Drug Overdose Deaths,3890
